 0.570000E-01   -2.902896233         1.464982567         1.464982567        -6.791454159        0.9585927912        -3.861489025     
 0.580000E-01   -2.902934637         1.464103816         1.464103816        -6.789241149        0.9580988802        -3.861033517     
 0.590000E-01   -2.902970250         1.463264298         1.463264298        -6.787124609        0.9576257631        -3.860596013     
 0.600000E-01   -2.903003285         1.462462043         1.462462043        -6.785099838        0.9571724660        -3.860175751     
 0.610000E-01   -2.903033937         1.461695197         1.461695197        -6.783162398        0.9567380677        -3.859772005     
 0.620000E-01   -2.903062387         1.460962008         1.460962008        -6.781308098        0.9563216959        -3.859384083     
 0.630000E-01   -2.903088799         1.460260825         1.460260825        -6.779532973        0.9559225243        -3.859011323     
 0.640000E-01   -2.903113326         1.459590090         1.459590090        -6.777833275        0.9555397695        -3.858653095     
 0.650000E-01   -2.903136108         1.458948331         1.458948331        -6.776205458        0.9551726890        -3.858308797     
 0.660000E-01   -2.903157275         1.458334155         1.458334155        -6.774646163        0.9548205779        -3.857977853     
 0.670000E-01   -2.903176946         1.457746248         1.457746248        -6.773152209        0.9544827675        -3.857659713     
 0.680000E-01   -2.903195230         1.457183365         1.457183365        -6.771720582        0.9541586226        -3.857353852     
 0.690000E-01   -2.903212229         1.456644328         1.456644328        -6.770348425        0.9538475396        -3.857059769     
 0.700000E-01   -2.903228038         1.456128022         1.456128022        -6.769033026        0.9535489449        -3.856776982     
 0.710000E-01   -2.903242741         1.455633390         1.455633390        -6.767771814        0.9532622931        -3.856505034     
 0.720000E-01   -2.903256421         1.455159431         1.455159431        -6.766562348        0.9529870654        -3.856243486     
 0.730000E-01   -2.903269149         1.454705196         1.454705196        -6.765402309        0.9527227681        -3.855991917     
 0.740000E-01   -2.903280995         1.454269784         1.454269784        -6.764289494        0.9524689312        -3.855749927     
 0.750000E-01   -2.903292022         1.453852340         1.453852340        -6.763221810        0.9522251070        -3.855517129     
 0.760000E-01   -2.903302289         1.453452055         1.453452055        -6.762197267        0.9519908693        -3.855293158     
 0.770000E-01   -2.903311849         1.453068156         1.453068156        -6.761213973        0.9517658117        -3.855077661     
 0.780000E-01   -2.903320753         1.452699913         1.452699913        -6.760270125        0.9515495469        -3.854870300     
 0.790000E-01   -2.903329047         1.452346630         1.452346630        -6.759364012        0.9513417055        -3.854670752     
 0.800000E-01   -2.903336774         1.452007646         1.452007646        -6.758494000        0.9511419354        -3.854478709     
 0.810000E-01   -2.903343974         1.451682332         1.451682332        -6.757658537        0.9509499004        -3.854293874     
 0.820000E-01   -2.903350684         1.451370090         1.451370090        -6.756856143        0.9507652796        -3.854115963     
 0.830000E-01   -2.903356938         1.451070350         1.451070350        -6.756085406        0.9505877669        -3.853944705     
 0.840000E-01   -2.903362768         1.450782572         1.450782572        -6.755344983        0.9504170699        -3.853779838     
 0.850000E-01   -2.903368204         1.450506239         1.450506239        -6.754633592        0.9502529093        -3.853621114     
