           1           1           5           5           5           0  0.400000000000000       0.300000000000000        1.00000000000000        6.00000440160545       -3.57649331246520       0.206681718165046       0.671130146743484        1.42546297973340     
           1           2           5           5           5           0  0.400000000000000       0.400000000000000        1.00000000000000        7.00000327546339       -4.50886865265308       0.149843748129161       0.838937813824578        1.63443035251317     
           2           1           5           5           5           0  0.500000000000000       0.300000000000000        1.00000000000000        6.99999524245988       -4.23029707134243       0.187133185465273       0.673595109720499        1.61305512368679     
           2           2           7           5           5           0  0.500000000000000       0.400000000000000        1.00000000000000        7.99967828648987       -5.22715756478393       0.145849916820078       0.893923402057852        1.83774564068774     
