 0.540000E-01    1.000000000        0.9957948826        0.3983264786E-002   0.1895918577E-003   0.3226075007E-004
 0.550000E-01    1.000000000        0.9957939363        0.3984216123E-002   0.1895847398E-003   0.3226285060E-004
 0.560000E-01    1.000000000        0.9957930898        0.3985067625E-002   0.1895778249E-003   0.3226475910E-004
 0.570000E-01    1.000000000        0.9957923337        0.3985828771E-002   0.1895710827E-003   0.3226648793E-004
 0.580000E-01    1.000000000        0.9957916593        0.3986508126E-002   0.1895644883E-003   0.3226804883E-004
 0.590000E-01    1.000000000        0.9957910591        0.3987113433E-002   0.1895580211E-003   0.3226945301E-004
 0.600000E-01    1.000000000        0.9957905259        0.3987651694E-002   0.1895516639E-003   0.3227071110E-004
 0.610000E-01    1.000000000        0.9957900535        0.3988129249E-002   0.1895454032E-003   0.3227183315E-004
 0.620000E-01    1.000000000        0.9957896361        0.3988551837E-002   0.1895392279E-003   0.3227282870E-004
 0.630000E-01    1.000000000        0.9957892685        0.3988924660E-002   0.1895331293E-003   0.3227370674E-004
 0.640000E-01    1.000000000        0.9957889460        0.3989252431E-002   0.1895271007E-003   0.3227447578E-004
 0.650000E-01    1.000000000        0.9957886643        0.3989539424E-002   0.1895211374E-003   0.3227514380E-004
 0.660000E-01    1.000000000        0.9957884195        0.3989789519E-002   0.1895152356E-003   0.3227571834E-004
 0.670000E-01    1.000000000        0.9957882082        0.3990006235E-002   0.1895093930E-003   0.3227620647E-004
 0.680000E-01    1.000000000        0.9957880270        0.3990192767E-002   0.1895036082E-003   0.3227661483E-004
 0.690000E-01    1.000000000        0.9957878732        0.3990352018E-002   0.1894978806E-003   0.3227694965E-004
 0.700000E-01    1.000000000        0.9957877439        0.3990486625E-002   0.1894922103E-003   0.3227721677E-004
 0.710000E-01    1.000000000        0.9957876370        0.3990598984E-002   0.1894865978E-003   0.3227742167E-004
 0.720000E-01    1.000000000        0.9957875501        0.3990691273E-002   0.1894810440E-003   0.3227756944E-004
 0.730000E-01    1.000000000        0.9957874813        0.3990765472E-002   0.1894755502E-003   0.3227766488E-004
 0.740000E-01    1.000000000        0.9957874288        0.3990823383E-002   0.1894701178E-003   0.3227771245E-004
 0.750000E-01    1.000000000        0.9957873909        0.3990866642E-002   0.1894647484E-003   0.3227771631E-004
 0.760000E-01    1.000000000        0.9957873661        0.3990896739E-002   0.1894594437E-003   0.3227768035E-004
 0.770000E-01    1.000000000        0.9957873532        0.3990915029E-002   0.1894542055E-003   0.3227760819E-004
 0.780000E-01    1.000000000        0.9957873507        0.3990922745E-002   0.1894490355E-003   0.3227750319E-004
 0.790000E-01    1.000000000        0.9957873577        0.3990921008E-002   0.1894439354E-003   0.3227736849E-004
 0.800000E-01    1.000000000        0.9957873730        0.3990910838E-002   0.1894389067E-003   0.3227720700E-004
 0.810000E-01    1.000000000        0.9957873959        0.3990893163E-002   0.1894339510E-003   0.3227702143E-004
 0.820000E-01    1.000000000        0.9957874253        0.3990868826E-002   0.1894290699E-003   0.3227681429E-004
 0.830000E-01    1.000000000        0.9957874606        0.3990838594E-002   0.1894242645E-003   0.3227658791E-004
 0.840000E-01    1.000000000        0.9957875010        0.3990803165E-002   0.1894195361E-003   0.3227634445E-004
 0.850000E-01    1.000000000        0.9957875459        0.3990763173E-002   0.1894148857E-003   0.3227608590E-004
 0.860000E-01    1.000000000        0.9957875947        0.3990719193E-002   0.1894103144E-003   0.3227581411E-004
 0.870000E-01    1.000000000        0.9957876469        0.3990671748E-002   0.1894058229E-003   0.3227553078E-004
 0.880000E-01    1.000000000        0.9957877020        0.3990621312E-002   0.1894014118E-003   0.3227523751E-004
 0.890000E-01    1.000000000        0.9957877597        0.3990568317E-002   0.1893970817E-003   0.3227493573E-004
 0.900000E-01    1.000000000        0.9957878194        0.3990513153E-002   0.1893928330E-003   0.3227462679E-004
 0.910000E-01    1.000000000        0.9957878808        0.3990456173E-002   0.1893886660E-003   0.3227431192E-004
 0.920000E-01    1.000000000        0.9957879437        0.3990397697E-002   0.1893845807E-003   0.3227399225E-004
 0.930000E-01    1.000000000        0.9957880077        0.3990338016E-002   0.1893805773E-003   0.3227366882E-004
 0.940000E-01    1.000000000        0.9957880726        0.3990277390E-002   0.1893766556E-003   0.3227334259E-004
 0.950000E-01    1.000000000        0.9957881381        0.3990216057E-002   0.1893728155E-003   0.3227301442E-004
 0.960000E-01    1.000000000        0.9957882040        0.3990154228E-002   0.1893690566E-003   0.3227268513E-004
 0.970000E-01    1.000000000        0.9957882702        0.3990092095E-002   0.1893653785E-003   0.3227235542E-004
 0.980000E-01    1.000000000        0.9957883364        0.3990029830E-002   0.1893617808E-003   0.3227202597E-004
 0.990000E-01    1.000000000        0.9957884025        0.3989967588E-002   0.1893582629E-003   0.3227169738E-004
 0.100000E+00    1.000000000        0.9957884683        0.3989905508E-002   0.1893548241E-003   0.3227137020E-004
 0.101000        1.000000000        0.9957885338        0.3989843711E-002   0.1893514637E-003   0.3227104491E-004
 0.102000        1.000000000        0.9957885988        0.3989782309E-002   0.1893481809E-003   0.3227072197E-004
 0.103000        1.000000000        0.9957886632        0.3989721399E-002   0.1893449748E-003   0.3227040177E-004
 0.104000        1.000000000        0.9957887270        0.3989661067E-002   0.1893418446E-003   0.3227008468E-004
 0.105000        1.000000000        0.9957887901        0.3989601389E-002   0.1893387892E-003   0.3226977102E-004
 0.106000        1.000000000        0.9957888523        0.3989542433E-002   0.1893358078E-003   0.3226946106E-004
 0.107000        1.000000000        0.9957889137        0.3989484256E-002   0.1893328992E-003   0.3226915507E-004
 0.108000        1.000000000        0.9957889742        0.3989426909E-002   0.1893300623E-003   0.3226885327E-004
 0.109000        1.000000000        0.9957890337        0.3989370435E-002   0.1893272960E-003   0.3226855584E-004
 0.110000        1.000000000        0.9957890923        0.3989314872E-002   0.1893245993E-003   0.3226826297E-004
 0.111000        1.000000000        0.9957891498        0.3989260251E-002   0.1893219708E-003   0.3226797479E-004
 0.112000        1.000000000        0.9957892063        0.3989206598E-002   0.1893194096E-003   0.3226769142E-004
 0.113000        1.000000000        0.9957892617        0.3989153934E-002   0.1893169142E-003   0.3226741297E-004
 0.114000        1.000000000        0.9957893161        0.3989102276E-002   0.1893144836E-003   0.3226713952E-004
 0.115000        1.000000000        0.9957893694        0.3989051636E-002   0.1893121164E-003   0.3226687113E-004
 0.116000        1.000000000        0.9957894216        0.3989002025E-002   0.1893098116E-003   0.3226660787E-004
 0.117000        1.000000000        0.9957894726        0.3988953447E-002   0.1893075677E-003   0.3226634976E-004
 0.118000        1.000000000        0.9957895226        0.3988905908E-002   0.1893053837E-003   0.3226609682E-004
 0.119000        1.000000000        0.9957895715        0.3988859405E-002   0.1893032581E-003   0.3226584908E-004
 0.120000        1.000000000        0.9957896193        0.3988813940E-002   0.1893011899E-003   0.3226560652E-004
 0.121000        1.000000000        0.9957896659        0.3988769506E-002   0.1892991778E-003   0.3226536914E-004
 0.122000        1.000000000        0.9957897115        0.3988726099E-002   0.1892972205E-003   0.3226513693E-004
 0.123000        1.000000000        0.9957897561        0.3988683712E-002   0.1892953168E-003   0.3226490985E-004
 0.124000        1.000000000        0.9957897995        0.3988642334E-002   0.1892934656E-003   0.3226468787E-004
 0.125000        1.000000000        0.9957898419        0.3988601957E-002   0.1892916655E-003   0.3226447096E-004
 0.126000        1.000000000        0.9957898833        0.3988562569E-002   0.1892899155E-003   0.3226425905E-004
 0.127000        1.000000000        0.9957899236        0.3988524157E-002   0.1892882143E-003   0.3226405211E-004
 0.128000        1.000000000        0.9957899629        0.3988486708E-002   0.1892865608E-003   0.3226385008E-004
 0.129000        1.000000000        0.9957900012        0.3988450208E-002   0.1892849538E-003   0.3226365290E-004
 0.130000        1.000000000        0.9957900385        0.3988414642E-002   0.1892833923E-003   0.3226346049E-004
 0.131000        1.000000000        0.9957900749        0.3988379995E-002   0.1892818750E-003   0.3226327280E-004
 0.132000        1.000000000        0.9957901103        0.3988346252E-002   0.1892804008E-003   0.3226308975E-004
 0.133000        1.000000000        0.9957901447        0.3988313395E-002   0.1892789688E-003   0.3226291128E-004
 0.134000        1.000000000        0.9957901783        0.3988281410E-002   0.1892775778E-003   0.3226273730E-004
 0.135000        1.000000000        0.9957902109        0.3988250278E-002   0.1892762268E-003   0.3226256774E-004
 0.136000        1.000000000        0.9957902427        0.3988219983E-002   0.1892749147E-003   0.3226240252E-004
 0.137000        1.000000000        0.9957902736        0.3988190508E-002   0.1892736406E-003   0.3226224157E-004
 0.138000        1.000000000        0.9957903037        0.3988161836E-002   0.1892724034E-003   0.3226208479E-004
 0.139000        1.000000000        0.9957903329        0.3988133950E-002   0.1892712022E-003   0.3226193212E-004
 0.140000        1.000000000        0.9957903613        0.3988106832E-002   0.1892700361E-003   0.3226178347E-004
 0.141000        1.000000000        0.9957903890        0.3988080466E-002   0.1892689040E-003   0.3226163876E-004
 0.142000        1.000000000        0.9957904159        0.3988054834E-002   0.1892678051E-003   0.3226149790E-004
 0.143000        1.000000000        0.9957904420        0.3988029919E-002   0.1892667384E-003   0.3226136082E-004
 0.144000        1.000000000        0.9957904674        0.3988005705E-002   0.1892657032E-003   0.3226122743E-004
 0.145000        1.000000000        0.9957904920        0.3987982175E-002   0.1892646985E-003   0.3226109766E-004
 0.146000        1.000000000        0.9957905160        0.3987959312E-002   0.1892637236E-003   0.3226097142E-004
 0.147000        1.000000000        0.9957905393        0.3987937101E-002   0.1892627775E-003   0.3226084864E-004
 0.148000        1.000000000        0.9957905619        0.3987915524E-002   0.1892618595E-003   0.3226072923E-004
 0.149000        1.000000000        0.9957905839        0.3987894566E-002   0.1892609688E-003   0.3226061311E-004
 0.150000        1.000000000        0.9957906052        0.3987874212E-002   0.1892601046E-003   0.3226050021E-004
 0.151000        1.000000000        0.9957906259        0.3987854445E-002   0.1892592663E-003   0.3226039045E-004
 0.152000        1.000000000        0.9957906460        0.3987835252E-002   0.1892584530E-003   0.3226028376E-004
 0.153000        1.000000000        0.9957906655        0.3987816617E-002   0.1892576641E-003   0.3226018006E-004
 0.154000        1.000000000        0.9957906845        0.3987798524E-002   0.1892568989E-003   0.3226007928E-004
 0.155000        1.000000000        0.9957907029        0.3987780961E-002   0.1892561566E-003   0.3225998134E-004
 0.156000        1.000000000        0.9957907208        0.3987763913E-002   0.1892554367E-003   0.3225988618E-004
 0.157000        1.000000000        0.9957907381        0.3987747366E-002   0.1892547385E-003   0.3225979372E-004
 0.158000        1.000000000        0.9957907549        0.3987731306E-002   0.1892540613E-003   0.3225970389E-004
 0.159000        1.000000000        0.9957907713        0.3987715721E-002   0.1892534046E-003   0.3225961664E-004
 0.160000        1.000000000        0.9957907871        0.3987700597E-002   0.1892527678E-003   0.3225953188E-004
 0.161000        1.000000000        0.9957908025        0.3987685921E-002   0.1892521503E-003   0.3225944956E-004
 0.162000        1.000000000        0.9957908174        0.3987671682E-002   0.1892515515E-003   0.3225936961E-004
 0.163000        1.000000000        0.9957908319        0.3987657867E-002   0.1892509709E-003   0.3225929197E-004
 0.164000        1.000000000        0.9957908459        0.3987644464E-002   0.1892504080E-003   0.3225921658E-004
 0.165000        1.000000000        0.9957908595        0.3987631462E-002   0.1892498621E-003   0.3225914338E-004
 0.166000        1.000000000        0.9957908727        0.3987618850E-002   0.1892493329E-003   0.3225907230E-004
 0.167000        1.000000000        0.9957908856        0.3987606616E-002   0.1892488199E-003   0.3225900330E-004
 0.168000        1.000000000        0.9957908980        0.3987594749E-002   0.1892483225E-003   0.3225893631E-004
 0.169000        1.000000000        0.9957909100        0.3987583240E-002   0.1892478403E-003   0.3225887129E-004
 0.170000        1.000000000        0.9957909217        0.3987572077E-002   0.1892473729E-003   0.3225880817E-004
 0.171000        1.000000000        0.9957909331        0.3987561252E-002   0.1892469198E-003   0.3225874690E-004
